ID,Client ID,Client Name,Type,Status,Amount,Currency,Recipient Amount,Recipient Currency,Transaction Fee,Fee Currency,Date,Information,Remark
2601280920410276229,250507120005941,W A1,QR Payment,Completed,20.0,SGD,20.0,SGD,0.0,SGD,2026-01-28 09:20:41.000,Payment to (SGD) TEST - NETS - 11100002052,
2601272139400276209,250922110020589,TT WANG,QR Payment,Completed,100.0,SGD,100.0,SGD,0.0,SGD,2026-01-27 21:39:40.000,Payment to (SGD) DispName1 - MOBILE - +65 12345678,
2601272137560276192,250922110020589,TT WANG,Invoice Payment,Authorized,123.0,SGD,118.0,SGD,5.0,SGD,2026-01-27 21:37:56.240,Payout to third-party (SGD) 12345678 - bank,
2601271812160276173,250804130013960,YAN JIAXIN 12,Invoice Payment,Authorized,0.1,SGD,0.1,SGD,0.0,SGD,2026-01-27 18:12:16.000,Payout to third-party (SGD) 202508250000 - DBS,
2601271759450276155,250804130013960,YAN JIAXIN 12,Invoice Payment,Authorized,21.0,USD,1.0,USD,20.0,USD,2026-01-27 17:59:45.000,Payout to third-party (USD) 202508250000 - DBS,
2601271748090276127,250804130013960,YAN JIAXIN 12,Invoice Payment,Authorized,7.56,SGD,7.56,SGD,0.0,SGD,2026-01-27 17:48:09.000,Payout to third-party (SGD) 202508250000 - DBS,
2601271523380276095,251201150042944,FELICIA TAN WEI LIN WL 609,QR Payment,Completed,31.14,SGD,98.73,MYR,0.0,SGD,2026-01-27 15:23:38.045,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601271522400276082,251201150042944,FELICIA TAN WEI LIN WL 609,QR Payment,Closed,31.14,SGD,98.73,MYR,0.0,,2026-01-27 15:22:40.000,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601271450080276078,250910190018587,TT WANG,Invoice Payment,Authorized,5.15,SGD,0.15,SGD,5.0,SGD,2026-01-27 14:50:08.000,Payout to third-party (SGD) 202509020001 - DBS,
2601271449390276062,250910190018587,TT WANG,Invoice Payment,Authorized,5.1,SGD,0.1,SGD,5.0,SGD,2026-01-27 14:49:39.000,Payout to third-party (SGD) 202509020001 - DBS,
2601271447270276041,250910190018587,TT WANG,Invoice Payment,Authorized,5.1,SGD,0.1,SGD,5.0,SGD,2026-01-27 14:47:27.000,Payout to third-party (SGD) 202509020001 - DBS,
2601271408210276015,260120180059168,Test WL 710 SGD,QR Payment,Completed,31.14,SGD,98.73,MYR,0.0,SGD,2026-01-27 14:08:21.184,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601271356070275984,250507120005941,W A1,QR Payment,Completed,31.14,SGD,98.73,MYR,0.0,SGD,2026-01-27 13:56:07.968,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601271354400275951,250507120005941,W A1,QR Payment,Completed,31.14,SGD,98.73,MYR,0.0,SGD,2026-01-27 13:54:40.235,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601271342390275933,250507120005941,W A1,QR Payment,Closed,31.14,SGD,98.73,MYR,0.0,,2026-01-27 13:42:39.000,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601271342150275923,250507120005941,W A1,QR Payment,Closed,31.14,SGD,98.73,MYR,0.0,,2026-01-27 13:42:15.000,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601271202390275895,250415110001487,SHIMUL MD IMAM JUED WL 09,QR Payment,Completed,31.14,SGD,98.73,MYR,0.0,SGD,2026-01-27 12:02:39.026,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601271154130275875,250415110001487,SHIMUL MD IMAM JUED WL 09,QR Payment,Completed,31.14,SGD,98.73,MYR,0.0,SGD,2026-01-27 11:54:13.402,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601271145530275853,250415110001487,SHIMUL MD IMAM JUED WL 09,QR Payment,Completed,31.14,SGD,98.73,MYR,0.0,SGD,2026-01-27 11:45:53.879,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601271145430275824,250415110001487,SHIMUL MD IMAM JUED WL 09,QR Payment,Closed,31.14,SGD,98.73,MYR,0.0,,2026-01-27 11:45:43.000,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601271144260275807,250415110001487,SHIMUL MD IMAM JUED WL 09,QR Payment,Completed,31.14,SGD,98.73,MYR,0.0,SGD,2026-01-27 11:44:26.815,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601271142550275779,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Closed,31.14,SGD,98.73,MYR,0.0,,2026-01-27 11:42:55.000,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601271130360275750,260108110050481,null guan+001,Deposit,Completed,1000.0,USD,1000.0,USD,0.0,USD,2026-01-27 11:30:36.000,Deposit to (USD) 2132415 - MAYBANK SINGAPORE LIMITED,
2601271105470275720,250526170007154,YAN JIAXIN 2,Invoice Payment,Authorized,6.23,SGD,1.23,SGD,5.0,SGD,2026-01-27 11:05:47.000,Payout to third-party (SGD) 202508250000 - DBS,
2601270940380275711,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Completed,31.14,SGD,98.73,MYR,0.0,SGD,2026-01-27 09:40:38.180,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601270938360275695,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Completed,31.14,SGD,98.73,MYR,0.0,SGD,2026-01-27 09:38:36.209,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601270934330275674,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Completed,31.14,SGD,98.73,MYR,0.0,SGD,2026-01-27 09:34:33.874,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601270934000275652,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Completed,31.14,SGD,98.73,MYR,0.0,SGD,2026-01-27 09:34:00.807,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601270932310275642,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Completed,31.14,SGD,98.73,MYR,0.0,SGD,2026-01-27 09:32:31.761,Payment to (SGD) network_integration_test_order_code - ALIPAY_PLUS_MPM - 1234,
2601262317360275618,260116140055633,tester lili,Deposit,Completed,8000.0,SGD,8000.0,SGD,0.0,SGD,2026-01-26 23:17:36.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601261802570275584,85251105090002338,Lillian,Transfer In,Completed,15.09,SGD,15.09,SGD,0.0,SGD,2026-01-26 18:02:57.070,"Transfer In, From (8522120036) MIR test",
2601261802550275566,8522120036,MIR test,Transfer Out,Completed,15.09,SGD,15.09,SGD,0.0,SGD,2026-01-26 18:02:55.000,"Transfer Out, To (85251105090002338) Lillian",
2601261759210275533,85251105090002338,Lillian,Transfer In,Completed,88.0,SGD,88.0,SGD,0.0,SGD,2026-01-26 17:59:21.256,"Transfer In, From (8522120036) MIR test",
2601261759190275506,8522120036,MIR test,Transfer Out,Completed,88.0,SGD,88.0,SGD,0.0,SGD,2026-01-26 17:59:19.000,"Transfer Out, To (85251105090002338) Lillian",
2601261740290275489,250804130013960,YAN JIAXIN 12,Invoice Payment,Authorized,1.1,SGD,1.1,SGD,0.0,SGD,2026-01-26 17:40:29.000,Payout to third-party (SGD) 202508250000 - DBS,
2601261737530275478,250804130013960,YAN JIAXIN 12,Invoice Payment,Authorized,1.0,SGD,1.0,SGD,0.0,SGD,2026-01-26 17:37:53.000,Payout to third-party (SGD) 202508250000 - DBS,
2601261735190275460,8525020145,TESTSC COPA,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-26 17:35:19.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,f7552d65e6ec132eb23354a296c7ee54a3b8e652a5eb4dd009c38dbeea868a8a
2601261734040275452,85250824170001264,test lance,Deposit,Closed,2.0,CNH,0.0,CNH,0.0,CNH,2026-01-26 17:34:04.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,33c088087ba55901c504843733bb99af61dfcb63bd32ac8f40d47654b117e2d8
2601261733360275437,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-26 17:33:36.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,615c2e3f561d3c33379f5d04ba1c64bc409c9fddba59970e0b4d5b89f5f36a33
2601261733200275412,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-26 17:33:20.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,005719cbc6d2ce8ce6dfb7b445748b795d8fb7ebd02b7d89c1dc814bbc2e7255
2601261434100275403,251125110039737, tracy.liaw+1019,Deposit,Authorized,200.0,SGD,0.0,SGD,0.0,SGD,2026-01-26 14:34:10.562,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601261429430275393,251125110039737, tracy.liaw+1019,Deposit,Authorized,100.0,SGD,0.0,SGD,0.0,SGD,2026-01-26 14:29:43.300,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601261427480275388,1740362114659,Ichiko Jen,Deposit,Authorized,90.0,SGD,0.0,SGD,0.0,SGD,2026-01-26 14:27:48.915,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601261426400275376,1740362114659,Ichiko Jen,Deposit,Authorized,200.0,SGD,0.0,SGD,0.0,SGD,2026-01-26 14:26:40.225,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601261425520275363,1740362114659,Ichiko Jen,Invoice Payment,Authorized,300.0,SGD,299.0,SGD,1.0,SGD,2026-01-26 14:25:52.407,Payout to third-party (SGD) 3423342 - United Overseas Bank Limited,
2601261040100275335,85250824170001264,test lance,Deposit,Closed,1.0,USD,0.0,USD,0.0,USD,2026-01-26 10:40:10.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,95a364a93defce7e4b7176d113c491eb34b935a3bb2e6fe102c3610df09c0c24
2601261039580275329,85250824170001264,test lance,Deposit,Closed,1.0,USD,0.0,USD,0.0,USD,2026-01-26 10:39:58.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,
2601261033380275313,85250824170001264,test lance,Deposit,Closed,30.0,CNH,0.0,CNH,0.0,CNH,2026-01-26 10:33:38.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,31eae6305879e14c9709d41223fa40419b0cdb40957bb38fe1379b5368118258
2601261033160275291,85250824170001264,test lance,Deposit,Closed,20.0,CNH,0.0,CNH,0.0,CNH,2026-01-26 10:33:16.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,82db8d3946b74cf7d0b4150d71a406abbe0ccaf57d3fde4be43777e015d8c165
2601261032530275274,85250824170001264,test lance,Deposit,Closed,10.0,CNH,0.0,CNH,0.0,CNH,2026-01-26 10:32:53.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,c5d648e04f2d43d701b14d568f4de672f99fc681e4c39cf4480d7040dc332570
2601261032290275247,85250824170001264,test lance,Deposit,Closed,5.0,CNH,0.0,CNH,0.0,CNH,2026-01-26 10:32:29.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,0244031c6f8f9f78157082d085247f3d306f9ff1707934682228f4df4a020076
2601261031300275231,85250824170001264,test lance,Deposit,Closed,5.0,CNH,0.0,CNH,0.0,CNH,2026-01-26 10:31:30.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,dc96c9fc3026450d9485e3127f1c2a108e8590093a3fcd6cdf1a072f57189950
2601261030590275212,85250824170001264,test lance,Deposit,Closed,3.0,CNH,0.0,CNH,0.0,CNH,2026-01-26 10:30:59.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,bcf77d20cc5d5c31e66adc40cb2442a98fbd5829c449833b01f1820b8b44eb45
2601261027170275198,85250824170001264,test lance,Deposit,Closed,1.0,USD,0.0,USD,0.0,USD,2026-01-26 10:27:17.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,25963ac71600901f6cbcd613ef4dd7abc10420b4896ff10aec931acfdc0723a4
2601261026240275168,85250824170001264,test lance,Deposit,Closed,1.0,USD,0.0,USD,0.0,USD,2026-01-26 10:26:24.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,42da7a72581e5a1b09a4b68555cbb9329cfa5bea8719ffd8961ff1f4980e4da7
2601261025120275133,8525020145,TESTSC COPA,Deposit,Closed,10.0,SGD,0.0,SGD,0.0,SGD,2026-01-26 10:25:12.000,Deposit to (SGD) 11679401692 - ANEXT Bank Pte. Ltd.,be4f0630904fc8f3028a4fd8feae64ec820686d0f5780a3c59371e28eaead463
2601261023100275127,85250824170001264,test lance,Deposit,Closed,1.0,USD,0.0,USD,0.0,USD,2026-01-26 10:23:10.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,8422ade09bde74d2cff0bc033cd432f2e4dc01598e0e73daee3c0c762989789d
2601260851000275117,260119220058454,tester tester,Deposit,Authorized,2000.0,SGD,0.0,SGD,0.0,SGD,2026-01-26 08:51:00.234,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601260000020275085,260116140055633,tester lili,Deposit,Authorized,1000.0,SGD,0.0,SGD,0.0,SGD,2026-01-26 00:00:02.576,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601252257420275064,260119220058454,tester tester,Deposit,Authorized,18900.0,SGD,0.0,SGD,0.0,SGD,2026-01-25 22:57:42.842,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601252231510275034,260119220058454,tester tester,Deposit,Authorized,18900.0,SGD,0.0,SGD,0.0,SGD,2026-01-25 22:31:51.827,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601252231370275012,260119220058454,tester tester,Deposit,Authorized,18900.0,SGD,0.0,SGD,0.0,SGD,2026-01-25 22:31:37.942,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601252231220274995,260119220058454,tester tester,Deposit,Authorized,18900.0,SGD,0.0,SGD,0.0,SGD,2026-01-25 22:31:22.221,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601231156500274983,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Closed,15.58,SGD,12.0,USD,0.0,SGD,2026-01-23 11:56:50.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601231152050274953,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Closed,15.58,SGD,12.0,USD,0.0,SGD,2026-01-23 11:52:05.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601231132470274931,85260108120002921,Kenny Chong,Withdraw,Closed,205.61,HKD,5.61,HKD,200.0,HKD,2026-01-23 11:32:47.000,Withdraw to (HKD) 11111221212121 - Bank of China (Hong Kong) Limited,
2601231040060274926,85260116160003144,kiki,Deposit,Authorized,1000.0,SGD,0.0,SGD,0.0,SGD,2026-01-23 10:40:06.298,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601231021020274894,1736498735577,chu Chris,Deposit,Authorized,101.99,SGD,0.0,SGD,0.0,SGD,2026-01-23 10:21:02.722,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601222222060274886,251125110039737, tracy.liaw+1019,Deposit,Authorized,20.0,SGD,0.0,SGD,0.0,SGD,2026-01-22 22:22:06.448,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601221744220274853,1740362114659,Ichiko Jen,QR Payment,Closed,0.01,SGD,5.0,KRW,0.0,,2026-01-22 17:44:22.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601221734060274843,1740362114659,Ichiko Jen,QR Payment,Completed,0.04,SGD,5.0,JPY,0.0,SGD,2026-01-22 17:34:06.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601221733080274821,1740362114659,Ichiko Jen,QR Payment,Completed,0.01,SGD,5.0,KRW,0.0,SGD,2026-01-22 17:33:08.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_UPM - M00000000001,
2601221726460274805,1740362114659,Ichiko Jen,QR Payment,Completed,2.6,SGD,2.0,USD,0.0,SGD,2026-01-22 17:26:46.051,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601221725320274772,1740362114659,Ichiko Jen,QR Payment,Completed,2.6,SGD,2.0,USD,0.0,SGD,2026-01-22 17:25:32.908,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601221711380274742,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Closed,10.16,SGD,1233.0,JPY,0.0,,2026-01-22 17:11:38.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601221709080274733,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Closed,10.16,SGD,1233.0,JPY,0.0,,2026-01-22 17:09:08.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601221634290274702,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Closed,10.7,SGD,1299.0,JPY,0.0,,2026-01-22 16:34:29.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601221633580274682,250613140009419,SHIMUL MD IMAM JUED 000,QR Payment,Closed,0.01,SGD,12.0,KRW,0.0,,2026-01-22 16:33:58.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601221606210274652,251104090031797,test,Deposit,Authorized,1000.0,SGD,0.0,SGD,0.0,SGD,2026-01-22 16:06:21.352,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601221606170274635,251104090031797,test,Invoice Payment,Pending,3109.79,MYR,2989.79,MYR,120.0,MYR,2026-01-22 16:06:17.000,Payout to third-party (MYR) qawsed - HSBC Bank Malaysia Berhad,
2601221606130274623,251104090031797,test,Deposit,Authorized,1000.0,SGD,0.0,SGD,0.0,SGD,2026-01-22 16:06:13.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601221559390274591,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-22 15:59:39.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,a0ae3894648b0a685735907419a1481bb85fc816c9a84ba3e020ef8fe8782cd3
2601221206170274571,260108110050509,Lili Chong,Deposit,Authorized,1212.0,SGD,0.0,SGD,0.0,SGD,2026-01-22 12:06:17.735,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601221203240274567,260108110050509,Lili Chong,Deposit,Authorized,200.0,SGD,0.0,SGD,0.0,SGD,2026-01-22 12:03:24.726,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601221158480274555,260108110050509,Lili Chong,Deposit,Authorized,1000.0,SGD,0.0,SGD,0.0,SGD,2026-01-22 11:58:48.702,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601211631500274533,260108110050481,null guan+001,Deposit,Authorized,100.0,SGD,0.0,SGD,0.0,SGD,2026-01-21 16:31:50.345,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601211608150274524,251003150022746,Test WL AAA 362,Transfer Out,Completed,100.0,SGD,100.0,SGD,0.0,SGD,2026-01-21 16:08:15.526,"Transfer Out, To (250923210021348) Test WL Lee 314",TRANSFER OUT TO - 2601211607500274511
2601211607500274511,250923210021348,Test WL Lee 314,Transfer In,Completed,100.0,SGD,100.0,SGD,0.0,SGD,2026-01-21 16:07:50.000,"Transfer In, From (251003150022746) Test WL AAA 362",TRANSFER IN FROM - 2601211608150274524
2601211550220274490,251003150022746,Test WL AAA 362,Transfer Out,Completed,77.0,SGD,77.0,SGD,0.0,SGD,2026-01-21 15:50:22.071,"Transfer Out, To (250923210021348) Test WL Lee 314",TRANSFER OUT TO - 2601211550050274449
2601211550060274472,250923210021348,Test WL Lee 314,Invoice Payment,Authorized,240.1,MYR,120.1,MYR,120.0,MYR,2026-01-21 15:50:06.000,Payout to third-party (MYR) 2737377337 - United Overseas Bank (Malaysia) Bhd,
2601211550050274449,250923210021348,Test WL Lee 314,Transfer In,Completed,77.0,SGD,77.0,SGD,0.0,SGD,2026-01-21 15:50:05.000,"Transfer In, From (251003150022746) Test WL AAA 362",TRANSFER IN FROM - 2601211550220274490
2601211548430274423,251003150022746,Test WL AAA 362,Transfer Out,Completed,88.88,SGD,88.88,SGD,0.0,SGD,2026-01-21 15:48:43.153,"Transfer Out, To (250923210021348) Test WL Lee 314",TRANSFER OUT TO - 2601211548240274400
2601211548240274400,250923210021348,Test WL Lee 314,Transfer In,Completed,88.88,SGD,88.88,SGD,0.0,SGD,2026-01-21 15:48:24.000,"Transfer In, From (251003150022746) Test WL AAA 362",TRANSFER IN FROM - 2601211548430274423
2601211547300274397,251003150022746,Test WL AAA 362,Transfer Out,Completed,100.0,SGD,100.0,SGD,0.0,SGD,2026-01-21 15:47:30.089,"Transfer Out, To (250923210021348) Test WL Lee 314",TRANSFER OUT TO - 2601211547160274379
2601211547160274379,250923210021348,Test WL Lee 314,Transfer In,Completed,100.0,SGD,100.0,SGD,0.0,SGD,2026-01-21 15:47:16.000,"Transfer In, From (251003150022746) Test WL AAA 362",TRANSFER IN FROM - 2601211547300274397
2601211546370274348,251003150022746,Test WL AAA 362,Deposit,Authorized,500.0,SGD,0.0,SGD,0.0,SGD,2026-01-21 15:46:37.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601211408580274287,85250824170001264,test lance,Deposit,Closed,5.0,CNH,0.0,CNH,0.0,CNH,2026-01-21 14:08:58.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,c087116c0cb9903e8820ee5b92b80b084023af642b32f714954848e7bdb55133
2601211406150274250,85250824170001264,test lance,Deposit,Closed,5.0,CNH,0.0,CNH,0.0,CNH,2026-01-21 14:06:15.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,fb74669a9a0fbae8366d03c0eba3ef7a9f10fc7539be7ca1f023232f61823982
2601211405130274230,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-21 14:05:13.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,da582842ebd7d5457ef573b2eb2570460da096568f7350856c030f0d95043c4b
2601211319320274203,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-21 13:19:32.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,6c26b7d43a784c331b76f1cfaa94f1fe9b3ec8c6e61cc90a5f1aa3b9e7132227
2601211316500274191,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-21 13:16:50.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,b5ef09d1d22593655aa432530078eb1fe6fc053d5ded4a578dc0f6acd43a9728
2601211316370274188,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-21 13:16:37.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,13c5257e848169f016459e79889468f077adc63bbf47cae36fdf75c7b476bfa2
2601211050050274171,85250824170001264,test lance,Deposit,Closed,2.0,CNH,0.0,CNH,0.0,CNH,2026-01-21 10:50:05.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,fa5fba07d2d2d0f33417684abc4390c7f4cbd16b31da8d85cdf9132674402467
2601211049350274168,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-21 10:49:35.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,fd381d0bf0612678463fc0f91348f0953e85eb8c38feadd6f799a4b4f527b12a
2601211049000274142,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-21 10:49:00.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,9e3cc0050a466e7b63363d9833252fd87eaa70e8b8e5af404698c309ec03bf3d
2601211048490274123,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-21 10:48:49.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,01fb3f653763d9e632f06c7d4302e7be88816b1ad5f6e5847a9ce0c79df27962
2601211048330274096,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-21 10:48:33.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,09926e434016ca0772b3ae43b4958b423a8f9256b1151cb54414753018d1f07b
2601211048200274074,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-21 10:48:20.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,c9f5c1e1d8ec488d7c33b903458f10ab3ca46d61c1e154215a5ad7fc9ec43f01
2601211041140274069,260108110050481,null guan+001,Deposit,Authorized,10.0,SGD,0.0,SGD,0.0,SGD,2026-01-21 10:41:14.938,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601211017480274038,85251104100002167,TESTBarbara Thomas,Deposit,Completed,1.0,USD,1.0,USD,0.0,USD,2026-01-21 10:17:48.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,54d6f2adbee99ae602af0bdd9427bba8ec2e324fa7c7509fc86040e57d1f6526
2601211011350274016,8525020145,TESTSC COPA,Deposit,Closed,1.0,USD,0.0,USD,0.0,USD,2026-01-21 10:11:35.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,a668c6ef21b57f2983274ababb2a6dfa5b05b6dc0194fe3df919cdaa9f9ce91e
2601211010160273980,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-21 10:10:16.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,13c12be27340c5cf7ee1af24e79c6eb5fe70725a3af885f9d0ec6b3e1007347e
2601211006550273971,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-21 10:06:55.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,f77e501d85fd156c222d4447887dcfd0d76399ed57dc8bb341ed02ac59a2987f
